Points_0,Points_1,Points_2,Points_Magnitude,Point ID
-0.92415,-0.883368,1.99698,2.37114,18597
-0.923418,-0.884061,1.99714,2.37125,18598
-0.92302,-0.884405,1.99722,2.37129,18599
-0.92225,-0.885024,1.99736,2.37135,18600
-0.921445,-0.885607,1.9975,2.37137,18601
-0.920618,-0.886176,1.99765,2.37138,18602
-0.919772,-0.886718,1.99779,2.37137,18603
-0.919012,-0.887165,1.9979,2.37134,18604
-0.918133,-0.887619,1.99802,2.37127,18605
-0.917236,-0.888054,1.99814,2.37119,18606
-0.916105,-0.888567,1.99829,2.37107,18607
-0.915136,-0.888966,1.99841,2.37094,18608
-0.914087,-0.889297,1.99851,2.37075,18609
-0.912985,-0.889596,1.99861,2.37052,18610
-0.912044,-0.890014,1.99872,2.37041,18611
-0.911367,-0.89072,1.99889,2.37056,18612
-0.910884,-0.891626,1.99907,2.37087,18613
-0.910548,-0.892748,1.9993,2.37135,18614
-0.910249,-0.893849,1.9995,2.37182,18615
-0.909977,-0.895075,1.99974,2.37238,18616
-0.909772,-0.896291,1.99997,2.37295,18617
-0.90958,-0.897513,2.0002,2.37353,18618
-0.90937,-0.898742,2.00042,2.37411,18619
-0.884351,-0.932757,2.00769,2.38389,18620
-0.883854,-0.933646,2.00787,2.3842,18621
-0.883764,-0.934699,2.00804,2.38473,18622
-0.883794,-0.934998,2.00809,2.38489,18623
-0.884035,-0.936045,2.00827,2.38555,18624
-0.8843,-0.936824,2.0084,2.38606,18625
-0.884622,-0.937765,2.00856,2.38669,18626
-0.884962,-0.938694,2.00871,2.3873,18627
-0.885234,-0.939638,2.00888,2.38791,18628
-0.885441,-0.940628,2.00904,2.38852,18629
-0.875087,-0.958834,2.01279,2.39509,18630
-0.874195,-0.959264,2.01291,2.39503,18631
-0.873249,-0.959561,2.013,2.39489,18632
-0.872219,-0.959742,2.01308,2.39466,18633
-0.871116,-0.959758,2.01314,2.3943,18634
-0.860655,-0.960807,2.01382,2.39151,18635
-0.859679,-0.960465,2.0138,2.39101,18636
-0.858773,-0.960003,2.01376,2.39047,18637
-0.857988,-0.959383,2.01369,2.38988,18638
-0.857286,-0.958646,2.01359,2.38925,18639
-0.856724,-0.958041,2.01351,2.38873,18640
-0.856101,-0.957257,2.0134,2.3881,18641
-0.855536,-0.95643,2.01328,2.38747,18642
-0.855377,-0.956142,2.01324,2.38726,18643
-0.855081,-0.95554,2.01315,2.38683,18644
-0.854876,-0.95503,2.01307,2.38649,18645
-0.854656,-0.954277,2.01296,2.38602,18646
-0.854608,-0.953308,2.0128,2.38548,18647
-0.852385,-0.943156,2.01178,2.37978,18648
-0.851442,-0.942655,2.01174,2.37921,18649
-0.850466,-0.942172,2.01172,2.37865,18650
-0.849425,-0.94178,2.01168,2.37809,18651
-0.848392,-0.941402,2.01165,2.37755,18652
-0.847273,-0.941027,2.01164,2.37699,18653
-0.846267,-0.940686,2.01163,2.37649,18654
-0.845255,-0.940415,2.01162,2.37602,18655
-0.844281,-0.940084,2.01161,2.37553,18656
-0.843616,-0.93988,2.01161,2.37521,18657
-0.843276,-0.939779,2.01162,2.37506,18658
-0.842246,-0.939535,2.01163,2.3746,18659
-0.84191,-0.93947,2.01163,2.37446,18660
-0.840927,-0.939291,2.01164,2.37405,18661
-0.840167,-0.939101,2.01163,2.3737,18662
-0.839204,-0.938748,2.01161,2.3732,18663
-0.838286,-0.938334,2.01158,2.37269,18664
-0.837481,-0.93777,2.0115,2.37212,18665
-0.836818,-0.93706,2.01141,2.37152,18666
-0.836312,-0.936203,2.01127,2.37089,18667
-0.835978,-0.935189,2.01111,2.37023,18668
-0.835926,-0.933975,2.01089,2.36955,18669
-0.836057,-0.932945,2.0107,2.36903,18670
-0.836326,-0.931708,2.01047,2.36844,18671
-0.836449,-0.930524,2.01025,2.36783,18672
-0.836272,-0.929494,2.01008,2.36722,18673
-0.836077,-0.928502,2.00991,2.36662,18674
-0.836017,-0.927905,2.0098,2.36627,18675
-0.836018,-0.926906,2.00963,2.36573,18676
-0.841111,-0.915809,2.00741,2.36133,18677
-0.841624,-0.914972,2.00723,2.36103,18678
-0.842203,-0.914175,2.00706,2.36079,18679
-0.842798,-0.913388,2.00689,2.36055,18680
-0.843426,-0.912614,2.00672,2.36033,18681
-0.843812,-0.912188,2.00662,2.36022,18682
-0.844536,-0.911493,2.00646,2.36008,18683
-0.845299,-0.910871,2.00632,2.35998,18684
-0.846119,-0.910307,2.00618,2.35994,18685
-0.847026,-0.909814,2.00604,2.35996,18686
-0.847979,-0.909396,2.00592,2.36004,18687
-0.849026,-0.909057,2.00581,2.36019,18688
-0.850091,-0.908745,2.00571,2.36037,18689
-0.851172,-0.908454,2.00561,2.36056,18690
-0.852215,-0.908135,2.0055,2.36072,18691
-0.853258,-0.907812,2.0054,2.36089,18692
-0.866658,-0.883101,2.00034,2.35209,18693
-0.867423,-0.882483,2.0002,2.35202,18694
-0.868202,-0.881874,2.00006,2.35196,18695
-0.868993,-0.881262,1.99991,2.3519,18696
-0.869778,-0.880661,1.99977,2.35184,18697
-0.870573,-0.88008,1.99963,2.3518,18698
-0.871374,-0.879485,1.99948,2.35175,18699
-0.872084,-0.87895,1.99935,2.3517,18700
-0.872971,-0.878287,1.99919,2.35164,18701
-0.873705,-0.87775,1.99906,2.3516,18702
-0.874582,-0.87713,1.99891,2.35157,18703
-0.875389,-0.876554,1.99877,2.35154,18704
-0.876209,-0.87599,1.99863,2.35151,18705
-0.877036,-0.875421,1.99848,2.35149,18706
-0.877829,-0.874892,1.99835,2.35147,18707
-0.878858,-0.874214,1.99818,2.35146,18708
-0.879888,-0.873486,1.998,2.35143,18709
-0.88081,-0.872768,1.99783,2.35136,18710
-0.881588,-0.871986,1.99765,2.35121,18711
-0.882062,-0.871122,1.99747,2.35091,18712
-0.882258,-0.870191,1.99731,2.3505,18713
-0.882236,-0.869129,1.99712,2.34994,18714
-0.882123,-0.868058,1.99693,2.34934,18715
-0.882078,-0.867046,1.99675,2.3488,18716
-0.882105,-0.865989,1.99656,2.34825,18717
-0.882224,-0.865003,1.99638,2.34778,18718
-0.882423,-0.864042,1.9962,2.34735,18719
-0.882663,-0.863084,1.99602,2.34693,18720
-0.882955,-0.862146,1.99583,2.34654,18721
-0.883253,-0.861212,1.99565,2.34616,18722
-0.883597,-0.86029,1.99548,2.3458,18723
-0.883986,-0.859375,1.99529,2.34545,18724
-0.884092,-0.859126,1.99524,2.34536,18725
-0.884559,-0.858258,1.99507,2.34507,18726
-0.885071,-0.857418,1.99489,2.3448,18727
-0.885628,-0.856625,1.99472,2.34458,18728
-0.886061,-0.856085,1.99461,2.34445,18729
-0.886724,-0.855353,1.99444,2.34429,18730
-0.887421,-0.854644,1.99428,2.34416,18731
-0.888089,-0.854078,1.99415,2.34409,18732
-0.888912,-0.853514,1.99401,2.34408,18733
-0.889787,-0.853061,1.99389,2.34415,18734
-0.890728,-0.852729,1.99379,2.3443,18735
-0.891709,-0.852433,1.99369,2.34448,18736
-0.8926,-0.851996,1.99357,2.34456,18737
-0.893436,-0.851437,1.99344,2.34456,18738
-0.894128,-0.850991,1.99333,2.34457,18739
-0.895015,-0.850474,1.99319,2.3446,18740
-0.895931,-0.850021,1.99307,2.34469,18741
-0.896856,-0.849686,1.99297,2.34484,18742
-0.897828,-0.849487,1.99289,2.34506,18743
-0.8988,-0.849382,1.99283,2.34535,18744
-0.899817,-0.849411,1.99278,2.34571,18745
-0.900829,-0.849547,1.99277,2.34613,18746
-0.901331,-0.849654,1.99276,2.34636,18747
-0.901786,-0.849754,1.99276,2.34657,18748
-0.90231,-0.849898,1.99276,2.34682,18749
-0.903286,-0.850246,1.99277,2.34734,18750
-0.903674,-0.850409,1.99278,2.34755,18751
-0.904573,-0.850842,1.99282,2.34809,18752
-0.905473,-0.851301,1.99285,2.34863,18753
-0.906396,-0.851713,1.99288,2.34916,18754
-0.907319,-0.852138,1.99291,2.34969,18755
-0.907908,-0.852412,1.99293,2.35003,18756
-0.908867,-0.852834,1.99296,2.35059,18757
-0.909665,-0.853375,1.99302,2.35114,18758
-0.91044,-0.854012,1.9931,2.35174,18759
-0.910796,-0.854315,1.99314,2.35202,18760
-0.911206,-0.854671,1.99318,2.35234,18761
-0.911549,-0.85497,1.99322,2.35262,18762
-0.912284,-0.855624,1.99329,2.35321,18763
-0.913024,-0.856265,1.99338,2.3538,18764
-0.913473,-0.856649,1.99342,2.35415,18765
-0.914223,-0.857295,1.99351,2.35475,18766
-0.914559,-0.857574,1.99354,2.35501,18767
-0.915313,-0.858212,1.99362,2.3556,18768
-0.916104,-0.858835,1.99369,2.35619,18769
-0.917067,-0.859364,1.99375,2.35681,18770
-0.917481,-0.859621,1.99377,2.35708,18771
-0.918344,-0.860142,1.99382,2.35765,18772
-0.919284,-0.860526,1.99385,2.35818,18773
-0.920227,-0.860893,1.99387,2.3587,18774
-0.920955,-0.861163,1.99388,2.35909,18775
-0.922005,-0.861562,1.9939,2.35967,18776
-0.923011,-0.862008,1.99394,2.36025,18777
-0.92381,-0.862619,1.994,2.36084,18778
-0.924549,-0.863297,1.99409,2.36145,18779
-0.925286,-0.863976,1.99418,2.36206,18780
-0.926,-0.864672,1.99427,2.36267,18781
-0.926629,-0.86543,1.99437,2.36329,18782
-0.92719,-0.866436,1.99452,2.364,18783
-0.927526,-0.867384,1.99468,2.36461,18784
-0.927746,-0.868357,1.99485,2.3652,18785
-0.92786,-0.869407,1.99503,2.36578,18786
-0.927883,-0.870515,1.99523,2.36637,18787
-0.927879,-0.870876,1.99529,2.36655,18788
-0.927809,-0.871914,1.99548,2.36707,18789
-0.927733,-0.872916,1.99566,2.36756,18790
-0.927597,-0.873955,1.99585,2.36805,18791
-0.927443,-0.874923,1.99603,2.3685,18792
-0.92722,-0.875896,1.99621,2.36892,18793
-0.926989,-0.876879,1.99639,2.36935,18794
-0.926832,-0.877999,1.9966,2.36988,18795
-0.926731,-0.878837,1.99676,2.37028,18796
-0.926416,-0.879953,1.99697,2.37075,18797
-0.926015,-0.880848,1.99715,2.37108,18798
-0.925485,-0.8817,1.99733,2.37134,18799
-0.924856,-0.882505,1.9975,2.37154,18800
-0.924172,-0.883238,1.99767,2.37168,18801
-0.923446,-0.883933,1.99783,2.37179,18802
-0.922658,-0.884602,1.99798,2.37187,18803
-0.922291,-0.884911,1.99805,2.3719,18804
-0.921489,-0.885496,1.9982,2.37193,18805
-0.920669,-0.88607,1.99834,2.37194,18806
-0.919831,-0.886616,1.99848,2.37194,18807
-0.919061,-0.887068,1.9986,2.37191,18808
-0.918191,-0.887546,1.99872,2.37186,18809
-0.9173,-0.887989,1.99884,2.37178,18810
-0.91617,-0.888485,1.99898,2.37165,18811
-0.915199,-0.888893,1.9991,2.37152,18812
-0.914171,-0.889246,1.99921,2.37135,18813
-0.913127,-0.88959,1.99932,2.37117,18814
-0.912247,-0.890046,1.99944,2.3711,18815
-0.911596,-0.890784,1.9996,2.37126,18816
-0.911106,-0.891715,1.99979,2.37159,18817
-0.910752,-0.892792,2,2.37204,18818
-0.910434,-0.893915,2.00022,2.37252,18819
-0.910168,-0.895083,2.00045,2.37305,18820
-0.90995,-0.896316,2.00068,2.37363,18821
-0.909739,-0.89752,2.0009,2.37419,18822
-0.88411,-0.933665,2.00857,2.3849,18823
-0.884101,-0.934665,2.00875,2.38543,18824
-0.884291,-0.935758,2.00892,2.38608,18825
-0.884723,-0.936913,2.00912,2.38686,18826
-0.884989,-0.937558,2.00922,2.3873,18827
-0.885334,-0.938492,2.00938,2.38792,18828
-0.885627,-0.939452,2.00954,2.38854,18829
-0.885797,-0.940441,2.0097,2.38913,18830
-0.874205,-0.959095,2.01358,2.39554,18831
-0.873244,-0.9594,2.01369,2.3954,18832
-0.872228,-0.95958,2.01377,2.39517,18833
-0.871149,-0.959608,2.01382,2.39483,18834
-0.861376,-0.960773,2.01449,2.39233,18835
-0.860692,-0.960683,2.01451,2.39206,18836
-0.859695,-0.960376,2.0145,2.39157,18837
-0.858769,-0.959946,2.01447,2.39104,18838
-0.857954,-0.959357,2.0144,2.39045,18839
-0.857231,-0.958644,2.0143,2.38983,18840
-0.856628,-0.958028,2.01423,2.3893,18841
-0.855997,-0.957258,2.01412,2.38867,18842
-0.855429,-0.956441,2.014,2.38804,18843
-0.85491,-0.955519,2.01386,2.38736,18844
-0.854622,-0.954862,2.01375,2.38691,18845
-0.85439,-0.954202,2.01366,2.38648,18846
-0.854299,-0.953238,2.01353,2.38596,18847
-0.852171,-0.94352,2.01257,2.38051,18848
-0.851048,-0.942928,2.01249,2.37981,18849
-0.850056,-0.94245,2.01249,2.37927,18850
-0.849073,-0.942036,2.01245,2.37872,18851
-0.848691,-0.941902,2.01243,2.37852,18852
-0.848026,-0.941616,2.01243,2.37816,18853
-0.846933,-0.941266,2.01241,2.37762,18854
-0.84587,-0.940907,2.01241,2.3771,18855
-0.843929,-0.940293,2.01239,2.37614,18856
-0.843059,-0.940041,2.0124,2.37575,18857
-0.842041,-0.939794,2.01238,2.37528,18858
-0.840983,-0.939579,2.0124,2.37483,18859
-0.839971,-0.939338,2.0124,2.37438,18860
-0.838994,-0.938995,2.01238,2.37388,18861
-0.838098,-0.938549,2.01233,2.37335,18862
-0.837281,-0.937904,2.01225,2.37273,18863
-0.836602,-0.937182,2.01215,2.37212,18864
-0.836126,-0.936294,2.01201,2.37149,18865
-0.835975,-0.935773,2.01193,2.37116,18866
-0.835856,-0.935203,2.01183,2.37081,18867
-0.835898,-0.933908,2.0116,2.37011,18868
-0.836261,-0.93222,2.01128,2.36931,18869
-0.836415,-0.931578,2.01115,2.369,18870
-0.836441,-0.930436,2.01095,2.36839,18871
-0.836247,-0.929397,2.01078,2.36777,18872
-0.836071,-0.928389,2.0106,2.36716,18873
-0.83602,-0.927793,2.0105,2.36682,18874
-0.835983,-0.926796,2.01032,2.36626,18875
-0.835968,-0.925804,2.01016,2.36574,18876
-0.840601,-0.916507,2.00826,2.36214,18877
-0.84102,-0.915613,2.00808,2.36179,18878
-0.841527,-0.914768,2.00791,2.3615,18879
-0.842101,-0.913962,2.00774,2.36125,18880
-0.842686,-0.913171,2.00758,2.36101,18881
-0.843292,-0.912401,2.0074,2.36078,18882
-0.843713,-0.911909,2.00729,2.36064,18883
-0.844417,-0.911214,2.00713,2.36049,18884
-0.845183,-0.910568,2.00699,2.3604,18885
-0.846006,-0.910005,2.00685,2.36035,18886
-0.846883,-0.909516,2.00671,2.36036,18887
-0.84786,-0.909111,2.0066,2.36046,18888
-0.848906,-0.908787,2.00649,2.36062,18889
-0.850001,-0.908487,2.00638,2.36081,18890
-0.851065,-0.908211,2.00629,2.361,18891
-0.852158,-0.907914,2.00618,2.3612,18892
-0.853198,-0.907573,2.00607,2.36134,18893
-0.867369,-0.882261,2.00088,2.35249,18894
-0.868157,-0.881655,2.00074,2.35244,18895
-0.868936,-0.881055,2.00059,2.35238,18896
-0.86972,-0.880442,2.00044,2.35231,18897
-0.870516,-0.879861,2.0003,2.35226,18898
-0.871316,-0.87926,2.00016,2.35222,18899
-0.872106,-0.878662,2.00002,2.35217,18900
-0.872909,-0.878065,1.99986,2.35211,18901
-0.873705,-0.877482,1.99972,2.35207,18902
-0.874478,-0.876925,1.99959,2.35204,18903
-0.875322,-0.87632,1.99943,2.35199,18904
-0.876143,-0.875745,1.9993,2.35197,18905
-0.876595,-0.875426,1.99922,2.35195,18906
-0.87767,-0.874705,1.99904,2.35193,18907
-0.878633,-0.874064,1.99888,2.35191,18908
-0.879652,-0.873314,1.99869,2.35186,18909
-0.880618,-0.872554,1.99852,2.35179,18910
-0.881351,-0.87178,1.99835,2.35163,18911
-0.881794,-0.870916,1.99816,2.35132,18912
-0.88208,-0.870004,1.99799,2.35094,18913
-0.882208,-0.869003,1.99781,2.35047,18914
-0.882143,-0.867934,1.99762,2.34989,18915
-0.88211,-0.866901,1.99743,2.34933,18916
-0.882154,-0.865875,1.99725,2.34882,18917
-0.882277,-0.86489,1.99707,2.34835,18918
-0.882471,-0.863918,1.99689,2.34791,18919
-0.882704,-0.862965,1.99671,2.34749,18920
-0.88299,-0.862028,1.99653,2.3471,18921
-0.883307,-0.861093,1.99634,2.34672,18922
-0.883643,-0.860173,1.99616,2.34635,18923
-0.883754,-0.859923,1.99611,2.34626,18924
-0.884146,-0.859005,1.99593,2.34592,18925
-0.884598,-0.858141,1.99576,2.34563,18926
-0.885117,-0.857309,1.99558,2.34537,18927
-0.885671,-0.856508,1.99541,2.34514,18928
-0.886097,-0.855964,1.99529,2.345,18929
-0.886755,-0.855226,1.99513,2.34484,18930
-0.88745,-0.854524,1.99497,2.34471,18931
-0.888115,-0.853933,1.99483,2.34463,18932
-0.888923,-0.853364,1.99469,2.34461,18933
-0.889808,-0.852901,1.99457,2.34468,18934
-0.890734,-0.852551,1.99446,2.34481,18935
-0.891674,-0.852189,1.99436,2.34495,18936
-0.892535,-0.851683,1.99423,2.34498,18937
-0.893353,-0.8511,1.99409,2.34496,18938
-0.89411,-0.850595,1.99397,2.34497,18939
-0.89499,-0.850084,1.99383,2.345,18940
-0.895903,-0.849626,1.99371,2.34508,18941
-0.89683,-0.849278,1.99361,2.34522,18942
-0.897789,-0.849073,1.99352,2.34544,18943
-0.898783,-0.848955,1.99346,2.34572,18944
-0.899783,-0.848963,1.99342,2.34607,18945
-0.900389,-0.849009,1.99339,2.3463,18946
-0.901378,-0.849175,1.99338,2.34673,18947
-0.902365,-0.84942,1.99338,2.3472,18948
-0.902893,-0.849571,1.99338,2.34746,18949
-0.903807,-0.849951,1.9934,2.34796,18950
-0.904715,-0.85039,1.99344,2.3485,18951
-0.905609,-0.85086,1.99348,2.34905,18952
-0.90651,-0.851335,1.99351,2.3496,18953
-0.907421,-0.85178,1.99355,2.35015,18954
-0.908349,-0.852194,1.99358,2.35068,18955
-0.909231,-0.852609,1.99362,2.3512,18956
-0.909834,-0.853029,1.99366,2.35163,18957
-0.910624,-0.853686,1.99374,2.35224,18958
-0.91137,-0.854336,1.99382,2.35283,18959
-0.911752,-0.854684,1.99386,2.35314,18960
-0.912487,-0.85534,1.99395,2.35373,18961
-0.91325,-0.855981,1.99403,2.35433,18962
-0.914007,-0.856621,1.99411,2.35492,18963
-0.914392,-0.856952,1.99415,2.35523,18964
-0.914769,-0.857281,1.99419,2.35553,18965
-0.915518,-0.857925,1.99427,2.35612,18966
-0.915952,-0.858274,1.99431,2.35645,18967
-0.916327,-0.858546,1.99434,2.35672,18968
-0.917291,-0.859069,1.99439,2.35733,18969
-0.917638,-0.859274,1.99441,2.35756,18970
-0.918496,-0.859826,1.99447,2.35814,18971
-0.919436,-0.860215,1.99449,2.35867,18972
-0.92038,-0.860586,1.99451,2.35919,18973
-0.921343,-0.860946,1.99453,2.35972,18974
-0.922223,-0.861281,1.99455,2.3602,18975
-0.923196,-0.861735,1.99458,2.36077,18976
-0.923988,-0.862368,1.99466,2.36138,18977
-0.92472,-0.863054,1.99475,2.36199,18978
-0.925457,-0.863729,1.99483,2.3626,18979
-0.926158,-0.864436,1.99493,2.36321,18980
-0.926791,-0.86519,1.99503,2.36382,18981
-0.927391,-0.866228,1.99519,2.36457,18982
-0.927747,-0.867159,1.99534,2.36518,18983
-0.927986,-0.868143,1.99551,2.36577,18984
-0.928109,-0.86917,1.99569,2.36635,18985
-0.928134,-0.869703,1.99578,2.36663,18986
-0.928122,-0.870719,1.99596,2.36716,18987
-0.928057,-0.871735,1.99615,2.36766,18988
-0.927952,-0.872762,1.99634,2.36816,18989
-0.927791,-0.873789,1.99653,2.36863,18990
-0.92759,-0.874809,1.99671,2.36909,18991
-0.927344,-0.875768,1.99689,2.3695,18992
-0.927045,-0.876746,1.99708,2.3699,18993
-0.926773,-0.87785,1.99729,2.37038,18994
-0.926627,-0.878836,1.99747,2.37084,18995
-0.926372,-0.879802,1.99766,2.37126,18996
-0.925993,-0.880704,1.99784,2.37159,18997
-0.925469,-0.881588,1.99802,2.37187,18998
-0.924853,-0.882369,1.99819,2.37206,18999
-0.924172,-0.883101,1.99835,2.37221,19000
-0.923473,-0.883798,1.99851,2.37233,19001
-0.922684,-0.884478,1.99867,2.37241,19002
-0.922314,-0.884783,1.99874,2.37244,19003
-0.921528,-0.885384,1.99889,2.37248,19004
-0.920715,-0.885962,1.99903,2.3725,19005
-0.919871,-0.886513,1.99917,2.3725,19006
-0.919107,-0.886974,1.99929,2.37247,19007
-0.918243,-0.887454,1.99941,2.37243,19008
-0.917345,-0.887891,1.99954,2.37234,19009
-0.916228,-0.888411,1.99968,2.37223,19010
-0.915269,-0.888819,1.9998,2.37211,19011
-0.914276,-0.889185,1.99991,2.37196,19012
-0.913267,-0.889569,2.00002,2.37181,19013
-0.912442,-0.890077,2.00014,2.37178,19014
-0.911802,-0.890853,2.00032,2.37198,19015
-0.911307,-0.891767,2.00051,2.37229,19016
-0.910932,-0.892803,2.00071,2.37271,19017
-0.910614,-0.893955,2.00093,2.37321,19018
-0.910339,-0.895133,2.00116,2.37373,19019
-0.910111,-0.896318,2.00138,2.37428,19020
-0.888073,-0.930573,2.00855,2.38514,19021
-0.887117,-0.931005,2.00867,2.38506,19022
-0.884379,-0.934622,2.00944,2.3861,19023
-0.884657,-0.935708,2.00962,2.38678,19024
-0.885034,-0.936791,2.00979,2.38749,19025
-0.885261,-0.937377,2.00989,2.38789,19026
-0.885608,-0.938327,2.01004,2.38852,19027
-0.885886,-0.939277,2.01021,2.38914,19028
-0.873267,-0.959243,2.01437,2.39592,19029
-0.872248,-0.959425,2.01445,2.39569,19030
-0.871166,-0.959463,2.0145,2.39535,19031
-0.866939,-0.958838,2.01459,2.39364,19032
-0.865897,-0.959298,2.01473,2.39357,19033
-0.86487,-0.959822,2.01487,2.39352,19034
-0.863852,-0.960212,2.01498,2.39341,19035
-0.861414,-0.960602,2.01517,2.39284,19036
-0.860724,-0.960547,2.01519,2.39259,19037
-0.859715,-0.960271,2.01519,2.39212,19038
-0.858784,-0.959857,2.01517,2.3916,19039
-0.857933,-0.959315,2.01511,2.39102,19040
-0.857181,-0.958633,2.01502,2.3904,19041
-0.856465,-0.95792,2.01492,2.38978,19042
-0.855894,-0.957254,2.01483,2.38923,19043
-0.855253,-0.956357,2.0147,2.38853,19044
-0.854738,-0.955499,2.01458,2.3879,19045
-0.854529,-0.955069,2.01452,2.38761,19046
-0.85419,-0.954125,2.01437,2.38698,19047
-0.854027,-0.953653,2.0143,2.38668,19048
-0.853867,-0.952698,2.01416,2.38612,19049
-0.853945,-0.952098,2.01399,2.38576,19050
-0.852472,-0.944209,2.01341,2.38161,19051
-0.85157,-0.943673,2.01334,2.38102,19052
-0.851141,-0.943454,2.01331,2.38075,19053
-0.850638,-0.943186,2.01329,2.38045,19054
-0.849671,-0.942718,2.01325,2.37988,19055
-0.848703,-0.942268,2.01322,2.37933,19056
-0.847647,-0.94186,2.01321,2.37878,19057
-0.846591,-0.941481,2.01317,2.37823,19058
-0.845527,-0.941138,2.01317,2.37771,19059
-0.844412,-0.940761,2.01316,2.37716,19060
-0.843863,-0.940584,2.01315,2.37689,19061
-0.84288,-0.940269,2.01314,2.3764,19062
-0.841842,-0.940018,2.01313,2.37593,19063
-0.840794,-0.939814,2.01316,2.3755,19064
-0.839787,-0.939553,2.01316,2.37504,19065
-0.83882,-0.939202,2.01314,2.37454,19066
-0.837839,-0.938653,2.01308,2.37393,19067
-0.837038,-0.938039,2.013,2.37334,19068
-0.836396,-0.937282,2.01289,2.37272,19069
-0.835959,-0.936359,2.01275,2.37208,19070
-0.835775,-0.93543,2.01259,2.37151,19071
-0.835889,-0.933844,2.0123,2.37068,19072
-0.836343,-0.932038,2.01196,2.36984,19073
-0.836468,-0.931461,2.01184,2.36956,19074
-0.83639,-0.930341,2.01165,2.36893,19075
-0.83617,-0.929337,2.01149,2.36832,19076
-0.836046,-0.928673,2.01138,2.36792,19077
-0.835903,-0.927705,2.01122,2.36735,19078
-0.835786,-0.926721,2.01105,2.36678,19079
-0.835717,-0.925742,2.01088,2.36623,19080
-0.840518,-0.916299,2.00895,2.36262,19081
-0.840815,-0.915595,2.0088,2.36232,19082
-0.841425,-0.914562,2.00859,2.36196,19083
-0.841999,-0.913757,2.00842,2.36171,19084
-0.842575,-0.912963,2.00825,2.36146,19085
-0.843187,-0.912185,2.00808,2.36123,19086
-0.84384,-0.911441,2.00791,2.36104,19087
-0.844559,-0.91074,2.00776,2.3609,19088
-0.845083,-0.910312,2.00766,2.36083,19089
-0.8459,-0.909731,2.00751,2.36077,19090
-0.846806,-0.909239,2.00738,2.3608,19091
-0.847777,-0.908864,2.00727,2.36091,19092
-0.848821,-0.90854,2.00716,2.36107,19093
-0.849933,-0.90826,2.00705,2.36127,19094
-0.851033,-0.90799,2.00696,2.36148,19095
